,NaS
2001-06-04,1.7128314242723672
2001-06-05,1.7147931879245566
2001-06-06,1.7131379735836325
2001-06-07,1.707290317619757
2001-06-08,1.6968477607383767
2001-06-09,1.681598160382388
2001-06-10,1.6615289105701043
2001-06-11,1.6368276769952783
2001-06-12,1.6078746160667563
2001-06-13,1.5752264087488201
2001-06-14,1.5395927881753073
2001-06-15,1.5018065592463583
2001-06-16,1.4627883851990648
2001-06-17,1.4235078387008837
2001-06-18,1.3849423738825628
2001-06-19,1.3480359641481265
2001-06-20,1.3136591648138531
2001-06-21,1.2825722990303834
2001-06-22,1.255393332610275
2001-06-23,1.2325718039662117
2001-06-24,1.2143699178440006
2001-06-25,1.2008516068616233
2001-06-26,1.1918800259985753
2001-06-27,1.1871235865303402
2001-06-28,1.1860702727243073
2001-06-29,1.1880496323516159
2001-06-30,1.192261505705552
2001-07-01,1.197810271231914
2001-07-02,1.203743151257611
2001-07-03,1.2090909486300678
2001-07-04,1.212909481694212
2001-07-05,1.2143199553341397
2001-07-06,1.2125465510550615
2001-07-07,1.206949637353975
2001-07-08,1.1970531878947073
2001-07-09,1.1825652413420142
2001-07-10,1.163390532644553
2001-07-11,1.1396347585009114
2001-07-12,1.1116002955371376
2001-07-13,1.0797735532363428
2001-07-14,1.0448044994309365
2001-07-15,1.0074792290653185
2001-07-16,0.9686867428033242
2001-07-17,0.9293813483073834
2001-07-18,0.890542283182225
2001-07-19,0.8531322767373694
2001-07-20,0.8180568128546281
2001-07-21,0.7861258264292118
2001-07-22,0.7580194623548634
2001-07-23,0.7342593532457783
2001-07-24,0.7151866373790307
2001-07-25,0.7009476516836985
2001-07-26,0.6914879081868992
2001-07-27,0.6865546100364215
2001-07-28,0.6857076000356679
2001-07-29,0.6883382759968388
2001-07-30,0.6936956683935562
2001-07-31,0.7009185711858308
2001-08-01,0.7090723592520192
2001-08-02,0.7171889265441727
2001-08-03,0.7243080463605004
2001-08-04,0.7295183946476571
2001-08-05,0.7319964915769032
2001-08-06,0.7310419051739054
2001-08-07,0.7261072197552393
2001-08-08,0.7168214945756836
2001-08-09,0.7030062149489514
2001-08-10,0.6846830573967382
2001-08-11,0.662073138526702
2001-08-12,0.6355877795337896
2001-08-13,0.6058111790559921
2001-08-14,0.5734757312503445
2001-08-15,0.5394310387506117
2001-08-16,0.5046079383225154
2001-08-17,0.46997906914057475
2001-08-18,0.43651766065198133
2001-08-19,0.40515629271379994
2001-08-20,0.37674738186972473
2001-08-21,0.35202707422157314
2001-08-22,0.3315840804707672
2001-08-23,0.3158347785176328
2001-08-24,0.30500564245129747
2001-08-25,0.29912374517573653
2001-08-26,0.29801573855089114
2001-08-27,0.30131535438382817
2001-08-28,0.30847910721851224
2001-08-29,0.318809531054922
2001-08-30,0.3314849617151152
2001-08-31,0.34559459819132876
2001-09-01,0.36017735179993166
2001-09-02,0.3742628308721173
2001-09-03,0.38691271789020637
2001-09-04,0.39726077928848536
2001-09-05,0.4045498062909244
2001-09-06,0.4081639156802964
2001-09-07,0.40765483673418623
2001-09-08,0.40276106632967
2001-09-09,0.3934190775327275
2001-09-10,0.3797661049507842
2001-09-11,0.3621343883640106
2001-09-12,0.3410371194270374
2001-09-13,0.317146689098348
2001-09-14,0.2912661609016018
2001-09-15,0.2642951832264859
2001-09-16,0.23719179038245164
2001-09-17,0.21093171696914634
2001-09-18,0.18646695588581338
2001-09-19,0.16468532247057918
2001-09-20,0.14637274447157872
2001-09-21,0.13217988162441013
2001-09-22,0.12259449447568516
2001-09-23,0.1179207375807899
2001-09-24,0.11826625771485014
2001-09-25,0.12353764579365056
2001-09-26,0.13344443592312916
2001-09-27,0.14751148149203952
2001-09-28,0.1650991819519012
2001-09-29,0.18543070004364004
2001-09-30,0.20762501193110217
2001-10-01,0.23073438463218066
2001-10-02,0.2537846868484002
2001-10-03,0.2758168187921721
2001-10-04,0.2959274990212377
2001-10-05,0.31330767363748036
2001-10-06,0.32727691432767964
2001-10-07,0.33731234231777346
2001-10-08,0.3430708481232883
2001-10-09,0.34440366210623274
2001-10-10,0.3413626561663431
2001-10-11,0.3341981085663399
2001-10-12,0.3233480269607156
2001-10-13,0.3094194837241029
2001-10-14,0.2931627573892571
2001-10-15,0.2754393799585023
2001-10-16,0.25718544903361035
2001-10-17,0.2393717650952484
2001-10-18,0.2229624892889169
2001-10-19,0.2088740799975461
2001-10-20,0.1979362546253251
2001-10-21,0.19085663688708962
2001-10-22,0.18819059315606104
2001-10-23,0.1903175407354643
2001-10-24,0.1974247356730891
2001-10-25,0.20949922963740797
2001-10-26,0.22632833794891288
2001-10-27,0.24750859888593787
2001-10-28,0.27246284325570946
2001-10-29,0.30046464829660147
2001-10-30,0.3306691359267638
2001-10-31,0.3621488055332836
2001-11-01,0.3939328773804076
2001-11-02,0.4250484734116717
2001-11-03,0.45456188407794057
2001-11-04,0.481618166166057
2001-11-05,0.5054773875850846
2001-11-06,0.5255459776716607
2001-11-07,0.5414018497364406
2001-11-08,0.552812227438291
2001-11-09,0.5597434168762789
2001-11-10,0.5623621088350109
2001-11-11,0.5610281558383255
2001-11-12,0.5562791312392003
2001-11-13,0.548807327080721
2001-11-14,0.5394301690390257
2001-11-15,0.5290553067282885
2001-11-16,0.5186418641028367
2001-11-17,0.509159498001481
2001-11-18,0.5015470060985638
2001-11-19,0.49667224469052335
2001-11-20,0.49529506104087523
2001-11-21,0.4980348167996025
2001-11-22,0.5053438837574948
2001-11-23,0.5174882391963579
2001-11-24,0.5345359861542409
2001-11-25,0.5563542868830125
2001-11-26,0.582614839967109
2001-11-27,0.6128076682155637
2001-11-28,0.6462626309866327
2001-11-29,0.6821777460890281
2001-11-30,0.7196531167960828
2001-12-01,0.7577290211274171
2001-12-02,0.7954265435338794
2001-12-03,0.8317890209949352
2001-12-04,0.8659225409019005
2001-12-05,0.897033768427695
2001-12-06,0.9244634946603003
2001-12-07,0.9477144787710943
2001-12-08,0.9664724001618863
2001-12-09,0.9806190295639591
2001-12-10,0.9902370589871197
2001-12-11,0.9956063851622176
2001-12-12,0.9971920045995796
2001-12-13,0.995624035140283
2001-12-14,0.9916707137337086
2001-12-15,0.9862055188930313
2001-12-16,0.9801698161550499
2001-12-17,0.9745326152756173
2001-12-18,0.9702491507286437
2001-12-19,0.9682200471212965
2001-12-20,0.9692528062620793
2001-12-21,0.9740272538800133
2001-12-22,0.9830664155913007
2001-12-23,0.9967140608069905
2001-12-24,1.0151198696909471
2001-12-25,1.0382328540732082
2001-12-26,1.0658033121871897
2001-12-27,1.0973932341601755
2001-12-28,1.1323947157800482
2001-12-29,1.1700555974736344
2001-12-30,1.2095112381470212
2001-12-31,1.2498210726260617
2002-01-01,1.290008397990746
2002-01-02,1.32910169677427
2002-01-03,1.3661757396353087
2002-01-04,1.4003907194909126
2002-01-05,1.4310277528186313
2002-01-06,1.4575192383386226
2002-01-07,1.4794727819998517
2002-01-08,1.4966876708160695
2002-01-09,1.5091631949910687
2002-01-10,1.5170984644608185
2002-01-11,1.5208837277180605
2002-01-12,1.521083562188801
2002-01-13,1.5184126511285543
2002-01-14,1.5137051772979195
2002-01-15,1.5078791351519056
2002-01-16,1.5018970793904214
2002-01-17,1.4967249792768291
2002-01-18,1.4932909286919882
2002-01-19,1.492445468026409
2002-01-20,1.4949252054621667
2002-01-21,1.5013212848744746
2002-01-22,1.5120540414581547
2002-01-23,1.5273549230229502
2002-01-24,1.5472564458960147
2002-01-25,1.5715906126615309
2002-01-26,1.599995859089392
2002-01-27,1.631932234862011
2002-01-28,1.666704172528832
2002-01-29,1.703489876393681
2002-01-30,1.7413760814975454
2002-01-31,1.7793967044709555
2002-02-01,1.8165737425107358
2002-02-02,1.8519586811233508
2002-02-03,1.8846726496392843
2002-02-04,1.9139436167587782
2002-02-05,1.939139044274726
2002-02-06,1.9597926102795484
2002-02-07,1.9756238653839742
2002-02-08,1.986549986030748
2002-02-09,1.9926891250921632
2002-02-10,1.994355217303104
2002-02-11,1.9920444605022583
2002-02-12,1.986414047677174
2002-02-13,1.9782540543777356
2002-02-14,1.96845367716063
2002-02-15,1.9579632589745701
2002-02-16,1.9477537165746184
2002-02-17,1.938775095543597
2002-02-18,1.9319160156002857
2002-02-19,1.9279657310098117
2002-02-20,1.9275804196918784
2002-02-21,1.9312551347772056
2002-02-22,1.9393026115406073
2002-02-23,1.951839831082515
2002-02-24,1.9687829122392
2002-02-25,1.9898505490056537
2002-02-26,2.014575847317731
2002-02-27,2.042326057818747
2002-02-28,2.0723293654223496
2002-03-01,2.1037075963607337
2002-03-02,2.135513451738364
2002-03-03,2.166770684100644
2002-03-04,2.196515508360833
2002-03-05,2.223837485931096
2002-03-06,2.2479181433069186
2002-03-07,2.268065682705639
2002-03-08,2.28374430856213
2002-03-09,2.2945969226683207
2002-03-10,2.300460222770852
2002-03-11,2.301371562517124
2002-03-12,2.2975672810249033
2002-03-13,2.2894725731423318
2002-03-14,2.277683331234371
2002-03-15,2.262940730777772
2002-03-16,2.246099640647878
2002-03-17,2.2280922016122418
2002-03-18,2.2098881220389557
2002-03-19,2.1924533794415466
2002-03-20,2.1767090842804766
2002-03-21,2.163492255539275
2002-03-22,2.153520176285646
2002-03-23,2.1473598451716853
2002-03-24,2.145403823098548
2002-03-25,2.1478535022866176
2002-03-26,2.1547105093199144
2002-03-27,2.1657766077984375
2002-03-28,2.180662104746987
2002-03-29,2.1988024032672255
2002-03-30,2.219481997463098
2002-03-31,2.2418648891522506
2002-04-01,2.2650301327597155
2002-04-02,2.288010996689918
2002-04-03,2.3098360756649123
2002-04-04,2.329570605542071
2002-04-05,2.3463562235119357
2002-04-06,2.359447482693098
2002-04-07,2.3682435681737948
2002-04-08,2.372313865628802
2002-04-09,2.371416295086234
2002-04-10,2.365507630112179
2002-04-11,2.354745363536378
2002-04-12,2.339481040362451
2002-04-13,2.3202453414014923
2002-04-14,2.2977255520045063
2002-04-15,2.2727363741260307
2002-04-16,2.2461853230549846
2002-04-17,2.2190341804593667
2002-04-18,2.192258143113006
2002-04-19,2.1668044046734707
2002-04-20,2.1435519319907423
2002-04-21,2.1232741466228804
2002-04-22,2.1066060986763855
2002-04-23,2.0940175290319143
2002-04-24,2.085792965584621
2002-04-25,2.08201969997427
2002-04-26,2.0825841561258756
2002-04-27,2.087176805021043
2002-04-28,2.0953054166521508
2002-04-29,2.106316085534321
2002-04-30,2.119421135543394
2002-05-01,2.1337327172729736
2002-05-02,2.148300669002397
2002-05-03,2.1621530310374304
2002-05-04,2.1743374903376953
2002-05-05,2.1839619927794454
2002-05-06,2.1902327958012004
2002-05-07,2.192488343038297
2002-05-08,2.1902275202399966
2002-05-09,2.1831310907234007
2002-05-10,2.1710753986882305
2002-05-11,2.1541377575598735
2002-05-12,2.1325932941587635
2002-05-13,2.106903382872799
2002-05-14,2.077696161681727
2002-05-15,2.045739958636415
2002-05-16,2.0119107589099596
2002-05-17,1.977155095988504
2002-05-18,1.9424499451774557
2002-05-19,1.9087613250886588
2002-05-20,1.87700336772154
2002-05-21,1.8479995978220989
2002-05-22,1.822448068242662
2002-05-23,1.8008918340314342
2002-05-24,1.7836960209259862
2002-05-25,1.7710324634678383
2002-05-26,1.7628725660220372
2002-05-27,1.758988690268967
2002-05-28,1.758964010108269
2002-05-29,1.7622104147992201
2002-05-30,1.7679936988737526
2002-05-31,1.775464967454795
2002-06-01,1.7836969212739557
2002-06-02,1.7917234781505917
2002-06-03,1.7985810457959361
2002-06-04,1.803349690575018
2002-06-05,1.8051924512837771
2002-06-06,1.803391125889494
2002-06-07,1.797377009185566
2002-06-08,1.7867552740460666
2002-06-09,1.771321959299739
2002-06-10,1.7510728416793944
2002-06-11,1.7262038144685155
2002-06-12,1.697102756682423
2002-06-13,1.6643332385243184
2002-06-14,1.6286107560553276
2002-06-15,1.5907725057461364
2002-06-16,1.5517419843231297
2002-06-17,1.5124899193991772
2002-06-18,1.473993192429023
2002-06-19,1.4371935009140469
2002-06-20,1.4029575178708706
2002-06-21,1.3720402428996972
2002-06-22,1.3450531034512851
2002-06-23,1.3224381628671928
2002-06-24,1.3044495320500809
2002-06-25,1.2911427752534261
2002-06-26,1.2823727604942097
2002-06-27,1.2778000459460712
2002-06-28,1.2769055306394534
2002-06-29,1.2790127463179861
2002-06-30,1.2833168423259755
2002-07-01,1.2889190307501264
2002-07-02,1.294865026816912
2002-07-03,1.300185849630497
2002-07-04,1.3039392479522145
2002-07-05,1.30524998913955
2002-07-06,1.3033472977122658
2002-07-07,1.2975978512378543
2002-07-08,1.2875329301740115
2002-07-09,1.272868566934802
2002-07-10,1.2535178371871891
2002-07-11,1.2295947705715526
2002-07-12,1.2014097144618152
2002-07-13,1.1694563478789253
2002-07-14,1.1343908977864672
2002-07-15,1.0970044416262466
2002-07-16,1.0581894739905349
2002-07-17,1.0189021592716778
2002-07-18,0.9801218756027678
2002-07-19,0.942809770603824
2002-07-20,0.9078680914754701
2002-07-21,0.8761020190496105
2002-07-22,0.8481856289152181
2002-07-23,0.8246334272147816
2002-07-24,0.805778671619742
2002-07-25,0.7917593994228873
2002-07-26,0.7825127569065055
2002-07-27,0.7777778710961147
2002-07-28,0.7771071417066561
2002-07-29,0.7798854729818053
2002-07-30,0.785356627447778
2002-07-31,0.7926555807119562
2002-08-01,0.8008455012156744
2002-08-02,0.8089577821539863
2002-08-03,0.8160334229685761
2002-08-04,0.8211640004239178
2002-08-05,0.8235304867319793
2002-08-06,0.8224382637555668
2002-08-07,0.817346844099614
2002-08-08,0.8078930350139899
2002-08-09,0.7939065599058892
2002-08-10,0.7754174730346695
2002-08-11,0.7526550519946003
2002-08-12,0.7260382150370791
2002-08-13,0.696157870728974
2002-08-14,0.6637519505582152
2002-08-15,0.629674186289107
2002-08-16,0.5948579599032665
2002-08-17,0.5602767635233431
2002-08-18,0.5269029508931734
2002-08-19,0.49566653464808197
2002-08-20,0.46741578166230613
2002-08-21,0.44288128229014073
2002-08-22,0.422645021574973
2002-08-23,0.40711576777025243
2002-08-24,0.39651182484481173
2002-08-25,0.3908518824594589
2002-08-26,0.3899543525208746
2002-08-27,0.39344522049003344
2002-08-28,0.4007740774946576
2002-08-29,0.411237651370848
2002-08-30,0.42400983583378243
2002-08-31,0.4381769406165529
2002-09-01,0.45277666337133826
2002-09-02,0.46683912584395354
2002-09-03,0.47942822904066845
2002-09-04,0.48968156854094447
2002-09-05,0.49684721234675877
2002-09-06,0.5003157770950833
2002-09-07,0.4996464384191933
2002-09-08,0.4945857692233159
2002-09-09,0.48507860466124697
2002-09-10,0.4712704717110954
2002-09-11,0.45350147999273066
2002-09-12,0.4322919336247989
2002-09-13,0.40832027601922183
2002-09-14,0.3823943055885416
2002-09-15,0.3554168865273148
2002-09-16,0.32834761295141557
2002-09-17,0.3021620567822306
2002-09-18,0.27781033252537396
2002-09-19,0.25617674114729144
2002-09-20,0.23804220936033582
2002-09-21,0.22405112174074054
2002-09-22,0.2146839562799963
2002-09-23,0.21023688715398098
2002-09-24,0.21080922218301343
2002-09-25,0.21629920925147342
2002-09-26,0.226408390029044
2002-09-27,0.24065431582416374
2002-09-28,0.2583910847640282
2002-09-29,0.27883682685939665
2002-09-30,0.3011069680234466
2002-10-01,0.3242518583389481
2002-10-02,0.34729716425979884
2002-10-03,0.3692853068852936
2002-10-04,0.3893161839576067
2002-10-05,0.40658544369711985
2002-10-06,0.4204186827101139
2002-10-07,0.4303001135521405
2002-10-08,0.4358944827337505
2002-10-09,0.43706130701220836
2002-10-10,0.4338608225130496
2002-10-11,0.4265513936759295
2002-10-12,0.41557849222968535
2002-10-13,0.401555714925068
2002-10-14,0.38523864734252555
2002-10-15,0.36749268534629353
2002-10-16,0.34925618273550246
2002-10-17,0.33150049241861484
2002-10-18,0.31518860055549774
2002-10-19,0.30123411295288954
2002-10-20,0.2904623380189212
2002-10-21,0.28357512141780455
2002-10-22,0.2811209280088289
2002-10-23,0.2834714434905441
2002-10-24,0.29080569089206204
2002-10-25,0.3031023374518469
2002-10-26,0.3201405190920885
2002-10-27,0.3415091474487877
2002-10-28,0.3666243036596435
2002-10-29,0.3947539791871033
2002-10-30,0.4250491114891136
2002-10-31,0.4565795946342938
2002-11-01,0.4883737333774105
2002-11-02,0.5194594627632165
2002-11-03,0.5489055802405661
2002-11-04,0.5758612367379644
2002-11-05,0.5995920071976544
2002-11-06,0.6195110065406577
2002-11-07,0.635203727751235
2002-11-08,0.6464455457654046
2002-11-09,0.6532111427687912
2002-11-10,0.6556754540884471
2002-11-11,0.6542060944891007
2002-11-12,0.6493475870193597
2002-11-13,0.6417980651878399
2002-11-14,0.6323794393554671
2002-11-15,0.6220022961948372
2002-11-16,0.6116270240682478
2002-11-17,0.6022228176868483
2002-11-18,0.594726305607068
2002-11-19,0.5900015601618684
2002-11-20,0.5888031906310216
2002-11-21,0.5917440893264532
2002-11-22,0.599269202383503
2002-11-23,0.6116364408216871
2002-11-24,0.6289055437673446
2002-11-25,0.6509353675295159
2002-11-26,0.6773897158737526
2002-11-27,0.7077514635864472
2002-11-28,0.7413443727130856
2002-11-29,0.7773616736890101
2002-11-30,0.81490019587447
2002-12-01,0.8529985959924713
2002-12-02,0.8906780586873362
2002-12-03,0.9269837382838415
2002-12-04,0.9610251793049431
2002-12-05,0.9920139967389688
2002-12-06,1.019297213589828
2002-12-07,1.0423848379373593
2002-12-08,1.0609705067266035
2002-12-09,1.074944318373598
2002-12-10,1.0843973084816807
2002-12-11,1.0896173783771133
2002-12-12,1.0910768496805754
2002-12-13,1.0894121742720704
2002-12-14,1.085396662634447
2002-12-15,1.0799073904860674
2002-12-16,1.0738876912078061
2002-12-17,1.0683068293041638
2002-12-18,1.0641185700276121
2002-12-19,1.0622204072413288
2002-12-20,1.0634151836010728
2002-12-21,1.068376735393257
2002-12-22,1.077621023199735
2002-12-23,1.0914839762504818
2002-12-24,1.1101069927958984
2002-12-25,1.1334307132237356
2002-12-26,1.1611973308101655
2002-12-27,1.192961341893264
2002-12-28,1.2281082783327169
2002-12-29,1.2658806256372535
2002-12-30,1.3054098245381276
2002-12-31,1.345752995061397
2003-01-01,1.385932821306106
2003-01-02,1.4249789007121396
2003-01-03,1.4619687993178192
2003-01-04,1.4960670670111331
2003-01-05,1.5265605535390872
2003-01-06,1.5528885233663767
2003-01-07,1.5746662886772615
2003-01-08,1.5917013554841544
2003-01-09,1.6040013962206074
2003-01-10,1.6117737098116225
2003-01-11,1.615416192247544
2003-01-12,1.615500201741778
2003-01-13,1.6127460472717121
2003-01-14,1.6079921430258874
2003-01-15,1.602159140666167
2003-01-16,1.5962105649045306
2003-01-17,1.59111162660605
2003-01-18,1.5877879651383886
2003-01-19,1.5870860746968614
2003-01-20,1.5897370977152958
2003-01-21,1.596325525271961
2003-01-22,1.6072641357074573
2003-01-23,1.6227762373631447
2003-01-24,1.642885970707467
2003-01-25,1.6674170823554548
2003-01-26,1.6960002231808646
2003-01-27,1.7280884601944622
2003-01-28,1.7629803425341284
2003-01-29,1.7998495406392117
2003-01-30,1.8377797981271637
2003-01-31,1.8758037099428664
2003-02-01,1.912943677621424
2003-02-02,1.9482532999131368
2003-02-03,1.9808574385026325
2003-02-04,2.0099892549018112
2003-02-05,2.035022643409592
2003-02-06,2.0554986808343076
2003-02-07,2.0711449681376912
2003-02-08,2.0818870414622843
2003-02-09,2.0878513672883305
2003-02-10,2.0893597943885727
2003-02-11,2.0869156985867736
